ra,dec,tic_id,sy_dist,sy_disterr,st_lum,st_mass,inclination
213.915338,19.182202,S459832522,11.257458065968704,0.0684343955378036,2.2830749747354715,0.92,50.59435365436312
68.980213,16.509084,S245873777,20.43318348998774,0.3214865404023408,2.605585145784423,0.93,25.937172092295704
187.791407,-57.11318,S272314138,27.15177844148792,0.1326994330564166,2.9352033256353525,0.5441563948589293,59.02670948686606
101.286998,-16.715745,S322899250,2.6370612589330453,0.0109874654917175,1.424240437142861,2.4775856792237505,44.10835841220534
219.903981,-60.837157,S471011144,1.3474909718104888,0.002542024686755,-0.2583092356262869,0.8959186306211407,5.313681978012296
114.825217,5.224936,S280310048,3.497359493582345,0.0107637406160684,0.857802556964839,1.53,77.07421025414062
219.910043,-60.833976,S471011145,1.3474909718104888,0.002542024686755,0.2198564358187633,1.035213484399243,49.45031491222051
279.234764,38.783747,S157587146,7.756146746296439,0.0330867967925466,1.7652920346719942,2.4052352692799066,51.701349990049664
116.328966,28.026137,S423088367,10.358400662937642,0.0289700453593656,1.594171479114912,2.02,7.270137513047832
89.88216396171,44.94743634981,S440388263,24.86943546381497,0.1422524286664372,2.038807431448595,2.2264341531921854,26.672955803301075
297.695844,8.868386,S70257116,5.12952038984355,0.0149978282749978,1.0177215757396576,1.8281924586383476,21.67130235062061
31.793405,23.462332,S306349516,20.21018593371059,0.4043670993204019,1.909609510490169,1.45,55.23797527779211
10.897442,-17.986588,S114434141,29.37720329024677,0.7076764599883182,2.1657486815594145,2.79,33.582956812289346
211.670609,-36.369934,S179323446,18.034265103697024,0.0650469435660848,3.679806662742005,0.8081666320131379,3.568764869097881
252.54091763127,-34.29323861225,S191437754,24.4589,0.7432,1.9233815617965488,0.7102754806751789,39.069898548436505
6.570833,-42.30604,S80256524,25.0512,0.457,1.9017450265918008,0.7681499037191268,49.18182361730295
152.092926,11.967192,S357348164,23.759,0.446,2.6721561863128924,3.04524678398948,20.671183275769483
344.412715,-29.622122,S47552789,7.7035667514059005,0.0278921221258822,1.235383700163226,2.1193596014385547,75.86427771897304
2.294576,59.149788,S396298498,16.69727834362999,0.1561274982874068,1.4070359643419443,1.93,11.132653877572432
2.096903,29.09042,S427733653,29.744199881023203,0.3096510992967912,2.3466161315499914,3.592546418709897,27.725691256351496
250.321778,31.60275,S43255143,10.795638562020944,0.0699274871770761,0.8612229560788872,1.030626266423431,2.4204411946466013
6.435112,-77.254246,S267211065,7.4783,0.0152,0.5528131587042883,1.2,8.78495826354767
208.671115,18.397662,S367758676,11.341726210729274,0.0964760650793575,0.9439475013907008,1.65,48.02615959799845
177.264989,14.572097,S14725877,11.091,0.109,1.1386143003756135,2.114637065972199,75.13251814047484
168.527155,20.523814,S159523958,17.693,0.26,1.3742748934587394,1.9197874623452853,21.650437967238343
285.652919,-29.880115,S30504485,27.314941272876265,1.0221652429347303,1.7564908959992716,2.1701995372510785,27.909411640332564
28.660037,20.808067,S91356756,18.26817683595177,0.2502947136822037,1.3544608377349867,2.0507441712503858,10.831016355648359
326.7601575989,-16.12733287612,S155842257,13.6306,0.2299,1.0106013670099334,1.5468534111914067,28.3090116146233
222.719715,-16.041771,S386886963,23.66863905325444,0.5882146983649031,1.5649958013990577,2.022736382246387,13.02388794554337
76.96247,-5.086396,S248409489,27.5896,0.2721,1.641932008791955,1.728065133395401,41.94702915538177
291.374622,3.114787,S228896480,15.372790161414295,0.1914213686509697,0.9170120900509304,1.5712641102116738,44.34016008579876
275.264244,72.732873,S341873045,8.3,0.1,0.3412693941201412,1.08,18.109451488744448
